         8319170 function calls (8259836 primitive calls) in 50.108 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:220(c_ubyte)
        1    0.000    0.000    0.000    0.000 __init__.py:2245(Tk)
        4    0.000    0.000    0.001    0.000 __init__.py:2254(declare_namespace)
        5    0.000    0.000    0.000    0.000 __init__.py:2259(_backend_module_name)
       61    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:227(c_byte)
      233    0.000    0.000    0.026    0.000 __init__.py:2288(fixup_namespace_packages)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
       13    0.000    0.000    0.000    0.000 __init__.py:23(find_module)
        1    0.000    0.000    0.000    0.000 __init__.py:23(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:231(_sanity_check)
        1    0.000    0.000    0.000    0.000 __init__.py:232(c_char)
        7    0.000    0.000    0.000    0.000 __init__.py:2327(normalize_path)
        1    0.000    0.000    0.000    0.000 __init__.py:233(ExecutableNotFoundError)
        1    0.000    0.000    0.000    0.000 __init__.py:233(InvalidIndexError)
        7    0.000    0.000    0.000    0.000 __init__.py:2333(_cygwin_patch)
     1643    0.000    0.000    0.001    0.000 __init__.py:2344(_normalize_cached)
       14    0.000    0.000    0.000    0.000 __init__.py:2352(_is_egg_path)
       14    0.000    0.000    0.000    0.000 __init__.py:2359(_is_zip_egg)
        1    0.000    0.000    0.000    0.000 __init__.py:236(ResolutionError)
       26    0.000    0.000    0.000    0.000 __init__.py:2367(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 __init__.py:237(c_char_p)
        1    0.000    0.000    0.000    0.000 __init__.py:2375(Pack)
       89    0.000    0.000    0.000    0.000 __init__.py:2385(yield_lines)
        1    0.000    0.000    0.000    0.000 __init__.py:2414(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:2421(Place)
        1    0.000    0.000    0.000    0.000 __init__.py:243(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:244(detect_encoding)
        1    0.000    0.000    0.000    0.000 __init__.py:2472(Grid)
        2    0.000    0.000    0.000    0.000 __init__.py:248(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:248(c_bool)
        1    0.000    0.000    0.121    0.121 __init__.py:25(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:2527(BaseWidget)
        1    0.000    0.000    0.000    0.000 __init__.py:253(c_wchar_p)
       20    0.000    0.000    0.003    0.000 __init__.py:2546(_version_from_file)
       60    0.000    0.000    0.000    0.000 __init__.py:2551(is_version_line)
        1    0.000    0.000    0.000    0.000 __init__.py:2559(Distribution)
      532    0.001    0.000    0.017    0.000 __init__.py:2563(__init__)
      532    0.002    0.000    0.024    0.000 __init__.py:2576(from_location)
        1    0.000    0.000    0.000    0.000 __init__.py:258(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:2590(Widget)
      512    0.000    0.000    0.000    0.000 __init__.py:2593(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:2598(Toplevel)
        1    0.000    0.000    0.000    0.000 __init__.py:26(InfinityType)
        1    0.000    0.000    0.000    0.000 __init__.py:26(classproperty)
        2    0.000    0.000    0.000    0.000 __init__.py:260(version)
        1    0.000    0.000    0.000    0.000 __init__.py:261(_reset_cache)
        1    0.000    0.000    0.000    0.000 __init__.py:2628(Button)
     1464    0.001    0.000    0.002    0.000 __init__.py:2635(key)
        2    0.000    0.000    0.000    0.000 __init__.py:267(check_version)
        1    0.000    0.000    0.000    0.000 __init__.py:2675(Canvas)
        1    0.000    0.000    0.003    0.003 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 __init__.py:275(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:276(LogRecord)
      317    0.000    0.000    0.007    0.000 __init__.py:2763(_get_metadata)
       20    0.000    0.000    0.003    0.000 __init__.py:2768(_get_version)
        1    0.000    0.000    0.034    0.034 __init__.py:277(redirect_stdouterr)
      233    0.001    0.000    0.035    0.000 __init__.py:2774(activate)
        1    0.000    0.000    0.000    0.000 __init__.py:280(silent_list)
      810    0.001    0.000    0.001    0.000 __init__.py:2810(__getattr__)
      233    0.001    0.000    0.002    0.000 __init__.py:2865(insert_on)
        1    0.000    0.000    0.000    0.000 __init__.py:288(DistributionNotFound)
      233    0.000    0.000    0.001    0.000 __init__.py:2891(<listcomp>)
       77    0.000    0.000    0.005    0.000 __init__.py:29(home_path)
        1    0.000    0.000    0.000    0.000 __init__.py:2976(EggInfoDistribution)
       20    0.000    0.000    0.003    0.000 __init__.py:2977(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:2985(Checkbutton)
        5    0.000    0.000    0.004    0.001 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 __init__.py:2995(DistInfoDistribution)
        3    0.000    0.000    0.178    0.059 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:3021(Entry)
        3    0.000    0.000    0.000    0.000 __init__.py:303(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:3087(RequirementParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:3091(Requirement)
        1    0.000    0.000    0.000    0.000 __init__.py:3107(Frame)
        1    0.000    0.000    0.000    0.000 __init__.py:3127(Label)
        1    0.000    0.000    0.000    0.000 __init__.py:313(_CountryTimezoneDict)
      167    0.008    0.000    0.021    0.000 __init__.py:313(namedtuple)
        1    0.000    0.000    0.000    0.000 __init__.py:314(IgnoredKeywordWarning)
       16    0.000    0.000    0.000    0.000 __init__.py:3143(_always_object)
        1    0.000    0.000    0.000    0.000 __init__.py:315(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:3151(Listbox)
       16    0.000    0.000    0.000    0.000 __init__.py:3153(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:318(CDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:32(PerformanceWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:320(Variable)
        2    0.000    0.000    0.151    0.076 __init__.py:3225(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:3230(_initialize)
       14    0.000    0.000    0.000    0.000 __init__.py:3235(<genexpr>)
        1    0.000    0.000    0.151    0.151 __init__.py:3242(_initialize_master_working_set)
        1    0.000    0.000    0.000    0.000 __init__.py:3267(Menu)
      234    0.000    0.000    0.036    0.000 __init__.py:3268(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:3282(PkgResourcesDeprecationWarning)
        4    0.000    0.000    0.000    0.000 __init__.py:329(register_loader_type)
        1    0.000    0.000    0.000    0.000 __init__.py:332(Version)
        6    0.000    0.000    0.000    0.000 __init__.py:336(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:339(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:339(get_provider)
        1    0.000    0.000    0.000    0.000 __init__.py:3397(Menubutton)
        1    0.000    0.000    0.000    0.000 __init__.py:3404(Message)
        1    0.000    0.000    0.000    0.000 __init__.py:3411(Radiobutton)
        1    0.000    0.000    0.000    0.000 __init__.py:3444(Scale)
       20    0.000    0.000    0.000    0.000 __init__.py:346(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:3483(Scrollbar)
        3    0.000    0.000    0.017    0.006 __init__.py:35(load_module)
        1    0.000    0.000    0.000    0.000 __init__.py:3533(Text)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        1    0.002    0.002    1.200    1.200 __init__.py:37(init)
        1    0.000    0.000    0.000    0.000 __init__.py:372(_CountryNameDict)
        1    0.000    0.000    0.001    0.001 __init__.py:372(get_build_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:375(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:38(UnsupportedFunctionCall)
      952    0.001    0.000    0.001    0.000 __init__.py:385(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:392(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:3937(_setit)
        1    0.000    0.000    0.000    0.000 __init__.py:3951(OptionMenu)
        1    0.000    0.000    0.000    0.000 __init__.py:398(_FixedOffset)
        1    0.000    0.000    0.000    0.000 __init__.py:3990(Image)
        2    0.000    0.000    0.001    0.001 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 __init__.py:40(__getattr__)
   819120    0.213    0.000    0.363    0.000 __init__.py:400(_make)
        1    0.000    0.000    0.000    0.000 __init__.py:402(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:404(PyDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:4056(PhotoImage)
        2    0.000    0.000    0.000    0.000 __init__.py:411(_get_config_or_cache_dir)
       14    0.000    0.000    0.002    0.000 __init__.py:411(flex_arith_method_FRAME)
        1    0.000    0.000    0.000    0.000 __init__.py:4140(BitmapImage)
        1    0.000    0.000    0.000    0.000 __init__.py:415(dev)
        1    0.000    0.000    0.000    0.000 __init__.py:4160(Spinbox)
        1    0.000    0.000    0.001    0.001 __init__.py:417(PercentStyle)
        8    0.000    0.000    0.000    0.000 __init__.py:423(_asdict)
        2    0.000    0.000    0.000    0.000 __init__.py:424(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:43(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        2    0.000    0.000    0.000    0.000 __init__.py:430(validate)
        1    0.000    0.000    0.000    0.000 __init__.py:4338(LabelFrame)
        1    0.000    0.000    0.000    0.000 __init__.py:4362(PanedWindow)
        1    0.000    0.000    0.000    0.000 __init__.py:443(get_configdir)
        1    0.000    0.000    0.000    0.000 __init__.py:444(LibraryLoader)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
        2    0.000    0.000    0.000    0.000 __init__.py:445(__init__)
        6    0.000    0.000    0.001    0.000 __init__.py:456(flex_comp_method_FRAME)
        1    0.000    0.000    0.000    0.000 __init__.py:46(UnsortedIndexError)
        3    0.000    0.000    0.002    0.001 __init__.py:46(_get_running_interactive_framework)
        1    0.000    0.000    0.000    0.000 __init__.py:462(get_cachedir)
       18    0.000    0.000    0.000    0.000 __init__.py:468(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 __init__.py:473(get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:475(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:479(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 __init__.py:487(IMetadataProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:49(check_compatibility)
        2    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        4    0.000    0.000    0.000    0.000 __init__.py:500(gen_candidates)
        1    0.000    0.000    0.000    0.000 __init__.py:501(StringVar)
        3    0.000    0.000    0.000    0.000 __init__.py:506(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:507(CFunctionType)
        6    0.000    0.000    0.000    0.000 __init__.py:507(_parse_local_version)
        1    0.000    0.000    0.000    0.000 __init__.py:510(IResourceProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:514(Formatter)
        6    0.000    0.000    0.000    0.000 __init__.py:519(_cmpkey)
        1    0.000    0.000    0.000    0.000 __init__.py:52(PythonJavaClass_)
        1    0.000    0.000    0.000    0.000 __init__.py:525(IntVar)
        2    0.000    0.000    0.000    0.000 __init__.py:528(_get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:53(ParserError)
        6    0.000    0.000    0.000    0.000 __init__.py:534(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:538(WorkingSet)
        1    0.000    0.000    0.000    0.000 __init__.py:54(Lazy)
        1    0.000    0.000    0.058    0.058 __init__.py:541(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:55(RelevanceEvaluator)
       56    0.000    0.000    0.000    0.000 __init__.py:55(__init__)
        8    0.000    0.000    0.000    0.000 __init__.py:55(fget)
        1    0.000    0.000    0.000    0.000 __init__.py:550(DoubleVar)
        1    0.000    0.000    0.000    0.000 __init__.py:551(RcParams)
        1    0.000    0.000    0.059    0.059 __init__.py:554(_build_master)
        2    0.000    0.000    0.000    0.000 __init__.py:559(__init__)
        2    0.002    0.001    0.002    0.001 __init__.py:56(__init__)
        3    0.000    0.000    0.017    0.006 __init__.py:57(create_module)
        1    0.000    0.000    0.000    0.000 __init__.py:571(BooleanVar)
       30    0.000    0.000    0.001    0.000 __init__.py:571(__init__)
     1252    0.001    0.000    0.020    0.000 __init__.py:574(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:576(maxdict)
        1    0.000    0.000    0.000    0.000 __init__.py:58(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 __init__.py:585(__init__)
       14    0.000    0.000    0.116    0.008 __init__.py:596(add_entry)
        1    0.000    0.000    0.000    0.000 __init__.py:599(Stack)
        1    0.000    0.000    0.001    0.001 __init__.py:6(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:60(exec_module)
      380    0.000    0.000    0.014    0.000 __init__.py:604(__getitem__)
        2    0.000    0.000    0.069    0.034 __init__.py:61(evaluate)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        1    0.000    0.000    0.000    0.000 __init__.py:621(Misc)
        1    0.000    0.000    0.000    0.000 __init__.py:63(install)
      312    0.000    0.000    0.000    0.000 __init__.py:637(__iter__)
       10    0.000    0.000    0.000    0.000 __init__.py:64(check_isinstance)
      234    0.000    0.000    0.000    0.000 __init__.py:653(__iter__)
        2    0.000    0.000    0.000    0.000 __init__.py:66(_expand_nicknames)
