         6205180 function calls (6143189 primitive calls) in 2618.830 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       52    0.000    0.000    0.000    0.000 pyparsing.py:2826(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2838(QuotedString)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2863(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:287(ParseSyntaxException)
       10    0.000    0.000    0.000    0.000 pyparsing.py:2963(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2975(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2991(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3015(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3032(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3046(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3061(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3064(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3066(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3097(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3098(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3130(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:314(_ParseResultsWithOffset)
       12    0.000    0.000    0.000    0.000 pyparsing.py:315(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3151(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3160(LineEnd)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3164(__init__)
       33    0.000    0.000    0.000    0.000 pyparsing.py:317(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3180(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3184(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3188(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3195(StringEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3199(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3203(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3213(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3233(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:324(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3256(ParseExpression)
      133    0.000    0.000    0.001    0.000 pyparsing.py:3260(__init__)
      266    0.000    0.000    0.000    0.000 pyparsing.py:3270(<genexpr>)
    61/11    0.000    0.000    0.003    0.000 pyparsing.py:3288(leaveWhitespace)
       61    0.000    0.000    0.002    0.000 pyparsing.py:3292(<listcomp>)
    111/5    0.000    0.000    0.001    0.000 pyparsing.py:3319(streamline)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3353(setResultsName)
   131/65    0.000    0.000    0.003    0.000 pyparsing.py:3363(copy)
   131/65    0.000    0.000    0.002    0.000 pyparsing.py:3365(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3368(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3384(_ErrorStop)
       84    0.000    0.000    0.001    0.000 pyparsing.py:3390(__init__)
      195    0.000    0.000    0.000    0.000 pyparsing.py:3392(<genexpr>)
     22/3    0.000    0.000    0.001    0.000 pyparsing.py:3397(parseImpl)
    77/62    0.000    0.000    0.000    0.000 pyparsing.py:3434(__str__)
      170    0.000    0.000    0.000    0.000 pyparsing.py:3439(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3444(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3458(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3461(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3465(parseImpl)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3508(__str__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3513(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3523(MatchFirst)
       48    0.000    0.000    0.000    0.000 pyparsing.py:3540(__init__)
      139    0.000    0.000    0.000    0.000 pyparsing.py:3543(<genexpr>)
    23/10    0.000    0.000    0.001    0.000 pyparsing.py:3547(parseImpl)
    87/79    0.000    0.000    0.000    0.000 pyparsing.py:3576(__str__)
      407    0.000    0.000    0.000    0.000 pyparsing.py:3581(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3591(Each)
      112    0.000    0.000    0.000    0.000 pyparsing.py:363(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3715(ParseElementEnhance)
       82    0.000    0.000    0.000    0.000 pyparsing.py:3719(__init__)
  112/108    0.000    0.000    0.000    0.000 pyparsing.py:372(__init__)
    24/10    0.000    0.000    0.001    0.000 pyparsing.py:3737(parseImpl)
    36/11    0.000    0.000    0.003    0.000 pyparsing.py:3743(leaveWhitespace)
    54/10    0.000    0.000    0.001    0.000 pyparsing.py:3762(streamline)
       36    0.000    0.000    0.000    0.000 pyparsing.py:3781(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3792(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3818(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3841(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3850(_MultipleMatch)
       11    0.000    0.000    0.000    0.000 pyparsing.py:3851(__init__)
      4/3    0.000    0.000    0.001    0.000 pyparsing.py:3859(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3888(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3923(ZeroOrMore)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3935(__init__)
      2/1    0.000    0.000    0.000    0.000 pyparsing.py:3939(parseImpl)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3945(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3954(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3962(Optional)
       28    0.000    0.000    0.000    0.000 pyparsing.py:3997(__init__)
      6/5    0.000    0.000    0.000    0.000 pyparsing.py:4003(parseImpl)
       19    0.000    0.000    0.000    0.000 pyparsing.py:4017(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4026(SkipTo)
       29    0.000    0.000    0.000    0.000 pyparsing.py:411(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4160(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4163(__lshift__)
      6/2    0.000    0.000    0.000    0.000 pyparsing.py:4183(streamline)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4197(__str__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:420(__setitem__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4214(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4222(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4226(TokenConverter)
       38    0.000    0.000    0.000    0.000 pyparsing.py:4230(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4234(Combine)
       12    0.000    0.000    0.003    0.000 pyparsing.py:4251(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4268(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4278(Group)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4292(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4296(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4299(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:433(__delitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4335(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4364(Suppress)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4383(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4390(OnlyOnce)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4450(delimitedList)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4565(_escapeRegexRangeChars)
       28    0.000    0.000    0.000    0.000 pyparsing.py:458(__bool__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:460(__iter__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4681(originalTextFor)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4705(<lambda>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4757(<lambda>)
        2    0.000    0.000    0.001    0.001 pyparsing.py:4763(srange)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4781(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4781(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4783(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4825(tokenMap)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4875(_makeTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4890(<genexpr>)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4904(makeHTMLTags)
       13    0.000    0.000    0.000    0.000 pyparsing.py:506(haskeys)
        1    0.000    0.000    0.008    0.008 pyparsing.py:5399(pyparsing_common)
        3    0.000    0.000    0.000    0.000 pyparsing.py:644(__getattr__)
       18    0.000    0.000    0.000    0.000 pyparsing.py:663(__iadd__)
        5    0.000    0.000    0.000    0.000 pyparsing.py:666(<lambda>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:668(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:693(_asStringList)
        3    0.000    0.000    0.000    0.000 pyparsing.py:755(copy)
        1    0.000    0.000    0.000    0.000 pyplot.py:112(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 pyplot.py:122(_NotIPython)
        1    0.000    0.000    0.001    0.001 pyplot.py:2027(get_plot_commands)
      137    0.000    0.000    0.000    0.000 pyplot.py:2039(<genexpr>)
        2    0.000    0.000    0.000    0.000 pyplot.py:2046(colormaps)
        2    0.000    0.000    0.000    0.000 pyplot.py:212(_get_required_interactive_framework)
      6/2    0.000    0.000    0.041    0.021 pyplot.py:217(switch_backend)
        1    0.000    0.000    0.002    0.002 pyplot.py:2293(_setup_pyplot_info_docstrings)
        1    0.000    0.000    0.000    0.000 pyplot.py:2326(<listcomp>)
        5    0.000    0.000    0.038    0.008 pyplot.py:277(backend_mod)
        1    0.000    0.000    0.209    0.209 pyplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:411(_IoffContext)
        1    0.000    0.000    0.000    0.000 pyplot.py:437(_IonContext)
        1    0.000    0.000    0.000    0.000 pyplot.py:634(_xkcd)
      194    0.000    0.000    0.000    0.000 pyplot.py:83(_copy_docstring_and_deprecators)
        6    0.000    0.000    0.001    0.000 pyplot.py:901(close)
        1    0.000    0.000    0.000    0.000 pyplot.py:93(<dictcomp>)
        2    0.000    0.000    0.002    0.001 pytables.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:168(PossibleDataLossError)
        1    0.000    0.000    0.000    0.000 pytables.py:172(ClosedFileError)
        1    0.000    0.000    0.000    0.000 pytables.py:176(IncompatibilityWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:1836(TableIterator)
        1    0.000    0.000    0.000    0.000 pytables.py:187(AttributeConflictWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:1948(IndexCol)
        1    0.000    0.000    0.000    0.000 pytables.py:197(DuplicateWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:2241(GenericIndexCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2270(DataCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2555(DataIndexableCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2582(GenericDataIndexableCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2588(Fixed)
        1    0.000    0.000    0.000    0.000 pytables.py:265(FilterBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:2764(GenericFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:2768(<dictcomp>)
        1    0.000    0.000    0.000    0.000 pytables.py:3118(SeriesFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3150(BlockManagerFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3245(FrameFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3250(Table)
        1    0.000    0.000    0.000    0.000 pytables.py:326(JointFilterBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:334(ConditionBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:380(JointConditionBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:386(UnaryOp)
        1    0.000    0.000    0.000    0.000 pytables.py:40(PyTablesScope)
        1    0.000    0.000    0.000    0.000 pytables.py:406(PyTablesExprVisitor)
        1    0.000    0.000    0.000    0.000 pytables.py:4244(WORMTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4274(AppendableTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4503(AppendableFrameTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4603(AppendableSeriesTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4652(AppendableMultiSeriesTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4669(GenericTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4735(AppendableMultiFrameTable)
        1    0.000    0.000    0.000    0.000 pytables.py:488(HDFStore)
        1    0.000    0.000    0.000    0.000 pytables.py:517(PyTablesExpr)
        1    0.000    0.000    0.000    0.000 pytables.py:5184(Selection)
        1    0.000    0.000    0.000    0.000 pytables.py:56(Term)
        1    0.000    0.000    0.000    0.000 pytables.py:624(TermValue)
        1    0.000    0.000    0.000    0.000 pytables.py:89(Constant)
        1    0.000    0.000    0.000    0.000 pytables.py:98(BinOp)
        1    0.000    0.000    0.000    0.000 python_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 python_parser.py:1127(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 python_parser.py:1243(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 python_parser.py:52(PythonParser)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:168(initialize)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:176(PytrecEvalEvaluator)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:177(__init__)
      130    0.003    0.000    0.504    0.004 pytrec_eval_provider.py:181(_iter_calc)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:188(PytrecEvalInvoker)
        1    0.000    0.000    0.001    0.001 pytrec_eval_provider.py:189(__init__)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:190(<listcomp>)
      130    0.000    0.000    0.045    0.000 pytrec_eval_provider.py:193(iter_calc)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:46(__init__)
        1    0.000    0.000    0.021    0.021 pytrec_eval_provider.py:50(_evaluator)
        1    0.000    0.000    0.001    0.001 pytrec_eval_provider.py:60(_build_invokers)
        1    0.000    0.000    0.000    0.000 pytrec_eval_provider.py:7(PytrecEvalProvider)
        1    0.000    0.000    0.001    0.001 qmc.py:2(<module>)
        1    0.000    0.000    0.000    0.000 qp_subproblem.py:1(<module>)
        1    0.000    0.000    0.001    0.001 qt_compat.py:1(<module>)
        2    0.000    0.000    0.001    0.000 qt_compat.py:103(_setup_pyqt4_internal)
        2    0.000    0.000    0.000    0.000 qt_compat.py:74(_setup_pyqt5)
        3    0.000    0.000    0.001    0.000 qt_compat.py:99(_setup_pyqt4)
        1    0.000    0.000    0.000    0.000 quadpack.py:17(IntegrationWarning)
        1    0.000    0.000    0.000    0.000 quadpack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:828(_RangeFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:841(_OptFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:850(_NQuad)
        1    0.000    0.000    0.000    0.000 quantile.py:1(<module>)
        2    0.000    0.000    0.000    0.000 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:11(LifoQueue)
      400    0.001    0.000    0.003    0.000 queue.py:121(put)
      804    0.002    0.000    0.004    0.000 queue.py:153(get)
        4    0.000    0.000    0.000    0.000 queue.py:205(_init)
      804    0.000    0.000    0.001    0.000 queue.py:208(_qsize)
      400    0.000    0.000    0.000    0.000 queue.py:212(_put)
      400    0.000    0.000    0.000    0.000 queue.py:216(_get)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 queue.py:220(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 queue.py:27(Queue)
        4    0.000    0.000    0.000    0.000 queue.py:33(__init__)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:10(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:11(QueueEmpty)
        1    0.000    0.000    0.000    0.000 queues.py:12(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:16(QueueFull)
        1    0.000    0.000    0.000    0.000 queues.py:195(SimpleQueue)
        1    0.000    0.000    0.000    0.000 queues.py:21(Queue)
        1    0.000    0.000    0.000    0.000 queues.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queues.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 queues.py:289(JoinableQueue)
        1    0.000    0.000    0.000    0.000 queues.py:32(Queue)
        1    0.000    0.000    0.000    0.000 queues.py:332(SimpleQueue)
        1    0.000    0.000    0.000    0.000 queues.py:34(Queue)
        1    0.000    0.000    0.000    0.000 quiver.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:195(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:437(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:897(Barbs)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:5(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 r.py:1(<module>)
        1    0.000    0.000    0.000    0.000 r.py:5(_R)
        1    0.000    0.000    0.000    0.000 radau.py:1(<module>)
        1    0.000    0.000    0.000    0.000 radau.py:179(Radau)
        1    0.000    0.000    0.000    0.000 radau.py:538(RadauDenseOutput)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 random.py:103(__init_subclass__)
        3    0.000    0.000    0.000    0.000 random.py:123(seed)
       16    0.000    0.000    0.000    0.000 random.py:250(_randbelow_with_getrandbits)
       16    0.000    0.000    0.000    0.000 random.py:285(choice)
        1    0.000    0.000    0.000    0.000 random.py:4(<module>)
        1    0.000    0.000    0.000    0.000 random.py:709(SystemRandom)
      201    0.001    0.000    0.002    0.000 random.py:721(getrandbits)
        1    0.000    0.000    0.000    0.000 random.py:729(seed)
        1    0.000    0.000    0.000    0.000 random.py:78(Random)
        4    0.000    0.000    0.000    0.000 random.py:94(__init__)
        1    0.000    0.000    0.002    0.002 range.py:1(<module>)
        1    0.000    0.000    0.000    0.000 range.py:112(__new__)
        8    0.000    0.000    0.000    0.000 range.py:167(_simple_new)
        1    0.000    0.000    0.000    0.000 range.py:183(_constructor)
        1    0.000    0.000    0.000    0.000 range.py:189(_data)
        1    0.000    0.000    0.000    0.000 range.py:241(start)
        1    0.000    0.000    0.000    0.000 range.py:264(stop)
        1    0.000    0.000    0.000    0.000 range.py:287(step)
        2    0.000    0.000    0.000    0.000 range.py:347(dtype)
      402    0.000    0.000    0.000    0.000 range.py:427(__iter__)
        3    0.000    0.000    0.000    0.000 range.py:439(_view)
        2    0.000    0.000    0.000    0.000 range.py:522(equals)
        1    0.000    0.000    0.000    0.000 range.py:63(RangeIndex)
       65    0.000    0.000    0.000    0.000 range.py:909(__len__)
        1    0.000    0.000    0.000    0.000 ranking.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ranking.py:103(RankingMaker)
        1    0.000    0.000    0.000    0.000 ranking.py:4(Ranking)
        1    0.000    0.000    0.000    0.000 rbf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:55(Rbf)
        1    0.000    0.000    0.000    0.000 rbp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rbp.py:5(_RBP)
        1    0.000    0.000    0.142    0.142 rcsetup.py:1(<module>)
       64    0.000    0.000    0.003    0.000 rcsetup.py:104(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:128(_validate_date)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1352(<listcomp>)
      227    0.000    0.000    0.000    0.000 rcsetup.py:137(validate_bool)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1448(<dictcomp>)
        3    0.000    0.000    0.007    0.002 rcsetup.py:164(_validate_date_converter)
        2    0.000    0.000    0.000    0.000 rcsetup.py:176(_validate_date_int_mult)
        6    0.000    0.000    0.000    0.000 rcsetup.py:184(_validate_tex_preamble)
       12    0.000    0.000    0.000    0.000 rcsetup.py:207(validate_axisbelow)
        3    0.000    0.000    0.000    0.000 rcsetup.py:224(validate_dpi)
        6    0.000    0.000    0.000    0.000 rcsetup.py:235(_make_type_validator)
      722    0.000    0.000    0.000    0.000 rcsetup.py:241(validator)
        6    0.000    0.000    0.000    0.000 rcsetup.py:271(validate_fonttype)
        7    0.000    0.000    0.000    0.000 rcsetup.py:299(validate_backend)
        2    0.000    0.000    0.000    0.000 rcsetup.py:311(_validate_toolbar)
       10    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_color_or_inherit)
       23    0.000    0.000    0.000    0.000 rcsetup.py:364(validate_color_or_auto)
      239    0.000    0.000    0.003    0.000 rcsetup.py:370(validate_color_for_prop_cycle)
      428    0.000    0.000    0.004    0.000 rcsetup.py:377(validate_color)
       10    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_cmap)
        3    0.000    0.000    0.000    0.000 rcsetup.py:415(validate_aspect)
        2    0.000    0.000    0.000    0.000 rcsetup.py:424(validate_fontsize_None)
       51    0.000    0.000    0.000    0.000 rcsetup.py:431(validate_fontsize)
       12    0.000    0.000    0.000    0.000 rcsetup.py:448(validate_fontweight)
       18    0.000    0.000    0.003    0.000 rcsetup.py:461(validate_font_properties)
        1    0.000    0.000    0.000    0.000 rcsetup.py:466(_validate_mathtext_fallback_to_cm)
        1    0.000    0.000    0.000    0.000 rcsetup.py:48(ValidateInStrings)
        3    0.000    0.000    0.000    0.000 rcsetup.py:483(_validate_mathtext_fallback)
       41    0.000    0.000    0.000    0.000 rcsetup.py:49(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:511(validate_whiskers)
        3    0.000    0.000    0.000    0.000 rcsetup.py:530(validate_ps_distiller)
       37    0.000    0.000    0.000    0.000 rcsetup.py:547(_validate_linestyle)
      255    0.000    0.000    0.000    0.000 rcsetup.py:56(func)
       41    0.000    0.000    0.000    0.000 rcsetup.py:61(<dictcomp>)
      131    0.000    0.000    0.000    0.000 rcsetup.py:63(__call__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:692(validate_bbox)
        3    0.000    0.000    0.000    0.000 rcsetup.py:706(validate_sketch)
       10    0.000    0.000    0.000    0.000 rcsetup.py:717(_validate_greaterequal0_lessthan1)
       27    0.000    0.000    0.000    0.000 rcsetup.py:725(_validate_greaterequal0_lessequal1)
       16    0.000    0.000    0.003    0.000 rcsetup.py:795(cycler)
       15    0.000    0.000    0.000    0.000 rcsetup.py:82(_listify_validator)
      138    0.000    0.000    0.004    0.000 rcsetup.py:85(f)
       32    0.000    0.000    0.000    0.000 rcsetup.py:877(<genexpr>)
       73    0.000    0.000    0.000    0.000 rcsetup.py:88(<listcomp>)
       17    0.000    0.000    0.005    0.000 rcsetup.py:880(validate_cycler)
        1    0.000    0.000    0.000    0.000 rcsetup.py:94(<listcomp>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:942(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 rcsetup.py:975(_ignorecase)
      310    0.000    0.000    0.000    0.000 rcsetup.py:979(_convert_validator_spec)
     1622    0.001    0.000    0.003    0.000 re.py:188(match)
      514    0.000    0.000    0.015    0.000 re.py:198(search)
      882    0.001    0.000    0.009    0.000 re.py:203(sub)
        4    0.000    0.000    0.000    0.000 re.py:223(split)
      280    0.000    0.000    0.188    0.001 re.py:250(compile)
      102    0.000    0.000    0.000    0.000 re.py:270(escape)
     3302    0.005    0.000    0.205    0.000 re.py:289(_compile)
        4    0.000    0.000    0.000    0.000 re.py:315(_compile_repl)
       27    0.000    0.000    0.000    0.000 re.py:325(_subx)
      117    0.000    0.000    0.000    0.000 re.py:331(filter)
        1    0.000    0.000    0.003    0.003 readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:1007(_check_file_or_buffer)
        1    0.000    0.000    0.000    0.000 readers.py:1018(_clean_options)
        1    0.000    0.000    0.002    0.002 readers.py:1192(_make_engine)
        1    0.000    0.000    0.007    0.007 readers.py:1240(read)
        1    0.000    0.000    0.000    0.000 readers.py:1282(__enter__)
        1    0.000    0.000    0.000    0.000 readers.py:1285(__exit__)
        1    0.000    0.000    0.000    0.000 readers.py:1349(_clean_na_values)
        1    0.000    0.000    0.000    0.000 readers.py:1424(_refine_defaults_read)
        1    0.000    0.000    0.000    0.000 readers.py:1602(_extract_dialect)
        1    0.000    0.000    0.000    0.000 readers.py:1700(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 readers.py:469(_DeprecationConfig)
        2    0.000    0.000    0.000    0.000 readers.py:486(validate_integer)
        1    0.000    0.000    0.000    0.000 readers.py:515(_validate_names)
        1    0.000    0.000    0.009    0.009 readers.py:539(_read)
        1    0.000    0.000    0.009    0.009 readers.py:584(read_csv)
        1    0.000    0.000    0.000    0.000 readers.py:879(TextFileReader)
        1    0.000    0.000    0.002    0.002 readers.py:886(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:935(close)
        1    0.000    0.000    0.000    0.000 readers.py:940(_get_options_with_defaults)
        1    0.000    0.000    0.000    0.000 recipes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:233(record)
        1    0.000    0.000    0.000    0.000 records.py:318(recarray)
        1    0.000    0.000    0.000    0.000 records.py:78(_OrderedCounter)
        1    0.000    0.000    0.000    0.000 records.py:97(format_parser)
        1    0.000    0.000    0.004    0.004 reduction.py:10(<module>)
        1    0.000    0.000    0.004    0.004 reduction.py:11(<module>)
        1    0.000    0.000    0.000    0.000 reduction.py:136(set_loky_pickler)
        1    0.000    0.000    0.000    0.000 reduction.py:170(CustomizablePickler)
        1    0.000    0.000    0.000    0.000 reduction.py:211(_C)
        1    0.000    0.000    0.000    0.000 reduction.py:251(AbstractReducer)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 reduction.py:40(_ReducerRegistry)
        6    0.000    0.000    0.000    0.000 reduction.py:43(register)
        8    0.000    0.000    0.000    0.000 reduction.py:57(register)
        1    0.000    0.000    0.000    0.000 reduction.py:85(_C)
        1    0.000    0.000    0.181    0.181 reflect.py:1(<module>)
